#,sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,desercion
1112,4263,0,1,0,2,1,0,1,1,-1,1676,0,1,1,0,False
1113,4263,0,1,0,2,1,0,1,1,-1,1676,0,1,1,0,False
1114,2244,1,0,0,2,0,1,1,-1,-1,74,0,0,0,0,False
1115,4268,0,1,0,2,1,0,1,-1,-1,1665,0,0,1,0,False
1116,4268,0,1,0,2,1,0,1,-1,-1,1665,0,0,1,0,False
1117,3048,1,1,0,3,0,0,1,0,-1,1260,0,0,1,0,False
1118,2238,0,1,0,13,0,0,1,-1,-1,836,0,0,0,0,False
1119,2467,0,1,0,3,0,1,1,-1,-1,544,0,0,0,0,False
1120,3055,0,0,0,3,0,0,2,-1,-1,1504,0,0,0,2,False
1121,3080,1,1,0,3,0,0,1,-1,-1,1172,0,0,2,0,False
1122,3406,0,1,0,13,0,0,1,-1,-1,738,0,0,0,0,False
1123,2219,0,1,0,13,0,0,1,0,-1,825,0,0,1,0,False
1124,3500,1,1,0,13,0,0,1,-1,-1,1212,0,0,1,0,False
1125,3462,0,1,0,13,0,0,1,-1,-1,1303,0,0,1,-1,False
1126,3349,0,1,0,13,0,0,1,0,-1,137,0,0,0,0,False
1127,3570,0,1,0,13,0,0,1,-1,-1,1307,0,0,0,0,False
1128,4031,1,1,0,1,1,0,1,-1,-1,1999,0,0,0,0,False
1129,2270,0,1,1,2,0,0,1,0,-1,39,0,0,0,0,False
1130,3185,0,0,0,3,0,0,1,-1,-1,1262,0,0,0,0,False
1131,2247,0,1,0,2,0,1,1,0,-1,38,0,0,1,0,False
1132,3513,0,1,0,13,0,0,1,-1,-1,1433,0,0,0,0,False
1133,2744,1,1,0,13,0,0,1,0,-1,807,0,0,1,0,False
1134,2741,1,1,0,13,0,0,1,-1,-1,1361,0,0,0,0,False
1135,3184,0,1,0,13,0,0,1,0,-1,1093,0,0,1,0,False
1136,2745,1,1,0,13,0,0,1,1,-1,954,0,0,0,0,False
1137,3671,0,1,0,6,0,0,1,-1,-1,481,0,0,0,0,False
1138,3952,1,1,0,5,1,0,1,-1,-1,1732,0,0,1,1,False
1139,3952,1,1,0,5,1,0,1,-1,-1,1732,0,0,0,0,False
1140,2021,1,1,0,6,0,0,1,-1,-1,937,0,0,1,1,False
1141,2733,0,1,0,13,0,0,1,0,-1,974,0,0,1,0,False
1142,2767,0,1,0,13,0,0,1,0,-1,1439,0,0,1,0,False
1143,4143,0,1,0,3,1,0,1,-1,-1,1939,0,0,1,0,False
1144,2233,0,1,0,13,0,0,1,-1,1,888,0,0,1,0,False
1145,3849,1,1,0,2,1,0,1,-1,-1,1783,0,0,0,0,False
1146,3849,1,1,0,2,1,0,1,-1,-1,1783,0,0,0,0,False
1147,3646,0,1,0,1,0,0,1,-1,-1,1116,0,0,1,0,False
1148,2218,1,1,0,13,0,0,1,-1,-1,936,0,0,0,0,False
1149,3317,1,1,0,3,0,0,1,0,-1,970,1,0,1,0,False
1150,3338,0,1,0,3,0,0,1,-1,-1,596,0,0,0,0,False
1151,2041,0,1,0,6,0,0,1,-1,-1,942,0,0,0,0,False
1152,4269,0,1,0,2,1,0,1,-1,-1,1718,0,0,0,0,False
1153,3436,1,1,0,1,0,0,1,-1,-1,1148,0,0,0,0,False
1154,3499,1,1,0,1,0,0,1,-1,-1,1159,0,0,0,0,False
1155,3499,1,1,0,1,0,0,1,-1,-1,1159,0,0,0,0,False
1156,2915,0,1,0,5,0,0,1,-1,-1,864,0,0,2,0,False
1157,2915,0,1,0,5,0,0,1,-1,-1,864,0,0,2,0,False
1158,2976,0,1,0,5,0,0,1,0,-1,347,0,0,1,0,False
1159,3853,1,1,0,3,1,0,1,-1,-1,1842,0,0,0,-1,False
1160,2941,0,1,0,5,0,0,1,0,-1,221,0,0,0,0,False
1161,2902,0,1,0,5,0,0,1,-1,-1,871,0,0,1,0,False
1162,2902,0,1,0,5,0,0,1,-1,-1,871,0,0,1,0,False
1163,3492,0,1,0,3,0,0,1,0,-1,1457,0,0,1,0,False
1164,2019,0,1,0,6,0,0,1,-1,-1,921,0,0,1,-1,False
1165,2022,1,1,0,6,0,0,1,-1,-1,930,0,0,0,0,False
1166,2007,1,1,0,6,0,0,1,-1,-1,1010,0,0,0,0,False
1167,2028,1,1,0,6,0,0,1,-1,-1,940,0,0,1,0,False
1168,2032,0,1,0,6,0,0,1,-1,-1,944,0,0,0,0,False
1169,2993,1,1,0,13,0,0,1,0,-1,1223,1,0,1,0,False
1170,2024,0,1,0,6,0,0,1,-1,-1,927,0,0,0,0,False
1171,2562,1,1,0,3,0,0,1,-1,-1,1246,0,0,1,0,False
1172,3410,1,1,0,3,0,0,1,-1,-1,580,0,0,0,0,False
1173,3686,1,1,0,8,0,0,1,-1,-1,536,0,0,0,0,False
1174,3301,0,1,0,3,0,0,1,0,-1,148,0,0,1,0,False
1175,3763,1,1,0,8,0,0,1,-1,-1,546,0,0,0,0,False
1176,3716,1,1,0,8,0,0,1,-1,-1,493,0,0,0,1,False
1177,3411,1,1,0,3,0,0,1,-1,-1,582,0,0,1,0,False
1178,3632,1,1,0,8,0,0,1,-1,-1,438,0,0,2,1,False
1179,3664,0,1,0,8,0,0,1,-1,-1,379,0,0,0,2,False
1180,3679,1,1,0,8,0,0,1,-1,-1,494,0,0,2,1,False
1181,3758,1,1,0,8,0,0,1,-1,-1,520,0,0,1,0,False
1182,3709,1,1,0,8,0,0,1,-1,-1,516,1,0,0,2,False
1183,3728,0,1,0,8,0,0,1,-1,-1,495,0,0,1,0,False
1184,3323,1,1,0,3,0,0,1,0,-1,185,0,0,0,0,False
1185,3696,1,1,0,8,0,0,1,-1,-1,461,0,0,1,2,False
1186,3313,0,1,0,3,0,0,1,-1,-1,174,0,0,0,0,False
1187,3315,1,1,0,3,0,1,1,0,-1,551,0,0,0,0,False
1188,3689,1,1,0,8,0,0,1,-1,-1,469,0,0,2,-1,False
1189,3713,0,1,0,8,0,0,1,0,-1,497,0,0,1,0,False
1190,3666,1,1,0,8,0,0,1,-1,-1,548,0,0,2,0,False
1191,3448,1,1,0,3,0,0,1,0,-1,542,0,0,0,0,False
1192,3673,1,1,0,8,0,0,1,-1,-1,533,0,1,0,0,False
1193,3693,0,1,0,8,0,0,1,-1,-1,151,0,0,1,0,False
1194,3711,1,1,0,8,0,0,1,-1,-1,486,0,0,0,1,False
1195,3685,1,1,0,8,0,0,1,-1,-1,552,0,0,0,2,False
1196,3501,0,1,0,3,0,0,1,-1,-1,697,0,0,1,0,False
1197,3431,0,1,0,3,0,0,1,0,-1,156,0,0,0,0,False
1198,2957,0,1,0,5,0,0,1,0,-1,426,0,0,1,0,False
1199,2957,0,1,0,5,0,0,1,0,-1,426,0,0,1,0,False
1200,3710,0,1,0,3,0,0,1,-1,-1,978,0,0,0,0,False
1201,3650,1,1,0,8,0,0,1,-1,-1,524,0,0,0,0,False
1202,3444,0,1,0,3,0,0,1,1,-1,1415,0,0,0,0,False
1203,3521,1,1,0,3,0,0,1,0,-1,1440,0,0,0,0,False
1204,3647,1,1,0,6,0,0,1,0,-1,751,0,0,0,0,False
1205,3329,0,0,0,3,0,0,1,0,-1,584,0,0,0,0,False
1206,3506,0,1,0,13,0,0,1,0,-1,1065,0,0,1,0,False
1207,3553,0,1,0,13,0,0,1,0,-1,531,0,0,0,0,False
1208,3515,0,1,0,13,0,0,1,-1,-1,1181,0,0,0,-1,False
1209,3211,1,1,0,5,0,1,1,-1,-1,231,0,0,1,0,False
1210,2802,0,1,0,5,0,0,1,0,-1,848,0,0,0,0,False
1211,3504,0,1,0,3,0,0,1,-1,-1,595,0,0,1,1,False
1212,3514,0,1,0,13,0,0,1,-1,-1,1431,0,0,1,-1,False
1213,3434,0,1,0,3,0,0,1,-1,-1,129,0,0,0,0,False
1214,3314,0,1,0,3,0,0,1,-1,-1,585,0,0,2,0,False
1215,3606,0,1,0,3,0,0,1,-1,-1,722,0,0,0,0,False
1216,2976,0,1,0,5,0,0,1,0,-1,347,0,0,1,0,False
1217,2941,0,1,0,5,0,0,1,0,-1,221,0,0,0,0,False
1218,3200,0,1,0,5,0,0,1,0,-1,859,0,0,0,0,False
1219,3200,0,1,0,5,0,0,1,0,-1,859,0,0,0,0,False
1220,2764,1,1,0,5,0,0,1,0,-1,1070,0,0,0,0,False
1221,2970,1,1,0,5,0,0,1,0,-1,723,0,0,0,-1,False
1222,2970,1,1,0,5,0,0,1,0,-1,723,0,0,0,-1,False
1223,2939,1,1,0,5,0,0,1,-1,-1,292,0,0,0,0,False
1224,2939,1,1,0,5,0,0,1,-1,-1,292,0,0,0,0,False
1225,2964,1,1,0,5,0,0,1,-1,-1,688,0,1,2,0,False
1226,2964,1,1,0,5,0,0,1,-1,-1,688,0,1,2,0,False
1227,2879,1,1,0,5,0,0,1,0,-1,852,0,0,2,0,False
1228,2879,1,1,0,5,0,0,1,0,-1,852,0,0,2,0,False
1229,3304,1,1,0,3,0,0,1,-1,-1,1526,0,0,0,0,False
1230,3311,0,1,0,3,0,0,1,-1,-1,538,0,0,1,0,False
1231,3332,1,1,0,3,0,0,1,-1,-1,563,0,0,0,0,False
1232,2930,0,1,0,5,0,0,1,0,-1,295,0,0,1,0,False
1233,2930,0,1,0,5,0,0,1,0,-1,295,0,0,1,0,False
1234,3467,0,1,0,3,0,0,1,-1,-1,371,0,0,0,0,False
1235,2945,0,1,0,5,0,0,1,-1,-1,363,0,0,1,0,False
1236,2945,0,1,0,5,0,0,1,-1,-1,363,0,0,1,0,False
1237,2755,1,1,0,5,0,0,1,-1,-1,740,0,0,0,1,False
1238,2755,1,1,0,5,0,0,1,-1,-1,740,0,0,0,1,False
1239,3218,0,0,0,8,0,0,1,-1,-1,1541,0,0,0,0,False
1240,2954,0,1,0,5,0,0,1,0,-1,850,0,0,1,0,False
1241,2954,0,1,0,5,0,0,1,0,-1,850,0,0,1,0,False
1242,3001,1,1,0,8,0,0,1,0,-1,1327,0,0,0,-1,False
1243,2763,1,1,0,8,0,0,1,-1,-1,1325,0,0,0,0,False
1244,3016,1,1,0,8,0,0,1,0,-1,1446,0,0,0,0,False
1245,3002,1,1,0,8,0,0,1,0,-1,1323,0,0,1,0,False
1246,2947,1,1,0,5,0,0,1,-1,-1,792,0,0,0,0,False
1247,2947,1,1,0,5,0,0,1,-1,-1,792,0,0,0,0,False
1248,2540,0,1,0,8,0,0,1,-1,-1,985,0,0,0,0,False
1249,2540,0,1,0,8,0,0,1,-1,-1,985,0,0,0,0,False
1250,2199,0,1,0,8,0,0,1,-1,-1,489,0,0,0,0,False
1251,1148,0,1,0,8,0,0,1,-1,-1,967,0,0,1,0,False
1252,1148,0,1,0,8,0,0,1,-1,-1,967,0,0,1,0,False
1253,3027,1,1,0,8,0,0,1,0,-1,1182,0,0,0,1,False
1254,3139,1,1,0,8,0,0,1,0,-1,1329,1,0,1,0,False
1255,2077,1,1,0,8,0,0,1,1,-1,523,0,0,0,0,False
1256,2077,1,1,0,8,0,0,1,1,-1,523,0,0,0,0,False
1257,3011,1,1,0,8,0,0,1,-1,-1,1331,0,0,0,0,False
1258,3010,0,1,0,8,0,0,1,0,-1,1447,0,0,0,0,False
1259,3153,1,1,0,8,0,0,1,-1,-1,1437,0,0,0,1,False
1260,3020,1,1,0,8,0,0,1,0,-1,1449,0,0,2,0,False
1261,3013,1,1,0,8,0,0,1,0,-1,1450,0,0,0,0,False
1262,3014,1,1,0,8,0,1,1,0,-1,1324,0,0,0,1,False
1263,3012,1,1,0,8,0,0,1,0,-1,1330,0,0,0,1,False
1264,3034,1,1,0,8,0,0,1,-1,-1,1315,0,0,0,0,False
1265,3087,1,1,0,8,0,0,1,-1,-1,220,0,1,0,2,False
1266,3084,1,1,0,5,0,0,1,0,-1,232,0,0,0,0,False
1267,3084,1,1,0,5,0,0,1,0,-1,232,0,0,0,0,False
1268,3524,0,1,0,13,0,0,1,-1,-1,1410,0,0,2,0,False
1269,2971,1,1,0,5,0,1,1,0,-1,858,0,0,0,0,False
1270,2971,1,1,0,5,0,1,1,0,-1,858,0,0,0,0,False
1271,2537,1,1,0,8,0,0,1,-1,-1,1053,0,0,0,0,False
1272,2537,1,1,0,8,0,0,1,-1,-1,1053,0,0,0,0,False
1273,3018,1,1,0,8,0,0,1,0,-1,1328,0,0,2,0,False
1274,3334,0,1,0,3,0,0,1,0,-1,579,0,1,1,0,False
1275,4134,0,1,0,3,1,0,1,-1,-1,1650,1,0,0,0,False
1276,3435,0,1,0,3,0,0,1,-1,-1,1454,0,0,1,0,False
1277,2932,0,1,0,3,0,0,1,-1,-1,1451,1,0,0,0,False
1278,3337,1,1,0,3,0,0,1,-1,-1,190,0,0,1,0,False
1279,3457,1,1,0,3,0,0,1,0,-1,482,0,0,1,0,False
1280,3725,1,1,0,3,0,0,1,0,-1,1001,0,0,0,0,False
1281,3865,1,1,0,3,1,0,1,-1,-1,1921,0,0,1,0,False
1282,3858,1,1,0,3,1,0,1,-1,-1,1919,0,0,1,0,False
1283,3896,1,0,-1,3,1,0,1,-1,-1,1658,0,0,0,2,False
1284,3874,1,0,0,3,1,0,1,-1,0,1969,0,0,1,0,False
1285,3873,0,1,0,3,1,0,1,-1,-1,1583,0,0,1,-1,False
1286,3904,1,1,0,3,1,0,1,-1,-1,1651,0,1,0,0,False
1287,3859,1,1,0,3,1,0,1,-1,-1,1948,0,0,2,0,False
1288,3449,0,1,0,3,0,0,1,0,-1,1458,0,0,0,0,False
1289,3892,1,1,0,3,1,0,1,-1,-1,1979,0,0,0,0,False
1290,3856,1,1,0,3,1,0,1,0,-1,1584,0,0,0,0,False
1291,4117,1,1,0,3,1,0,1,-1,-1,1773,1,0,0,2,False
1292,3864,0,1,0,3,1,0,2,-1,-1,1920,0,0,1,0,False
1293,4075,0,1,0,3,1,0,1,1,-1,1949,0,0,0,0,False
1294,3305,0,1,0,3,0,0,1,0,-1,1459,0,0,0,0,False
1295,3438,1,1,0,3,0,0,1,-1,-1,1467,0,0,1,0,False
1296,3368,0,1,0,13,0,0,1,-1,-1,1434,0,0,0,0,False
1297,3907,1,1,0,6,1,0,1,-1,-1,1777,0,0,0,0,False
1298,4179,0,1,0,6,1,0,1,0,-1,1767,0,1,0,0,False
1299,4111,1,1,0,6,1,0,1,-1,-1,1768,0,0,0,0,False
1300,3872,1,1,0,3,1,0,1,-1,-1,1579,0,0,0,1,False
1301,4203,0,1,0,3,1,0,1,0,-1,1918,0,0,1,0,False
1302,3577,1,1,0,3,0,0,1,0,-1,541,0,0,0,0,False
1303,3862,0,1,0,3,1,0,1,0,-1,1717,0,0,0,0,False
1304,4035,1,1,0,3,1,0,2,-1,-1,1653,0,0,0,0,False
1305,3316,0,1,0,3,0,0,1,1,-1,1271,0,0,0,-1,False
1306,3450,0,1,0,3,0,0,1,-1,-1,1394,0,0,1,0,False
1307,3143,1,1,0,6,0,0,1,0,-1,916,0,0,0,0,False
1308,3439,0,1,0,3,0,0,1,-1,-1,1349,0,0,0,0,False
1309,3353,0,1,0,3,0,0,2,-1,-1,176,0,0,0,-1,False
1310,3497,0,1,0,3,0,0,1,-1,-1,1004,0,0,0,0,False
1311,3453,0,1,0,1,0,0,1,-1,-1,1167,0,0,1,0,False
1312,3767,0,1,0,3,0,0,1,-1,-1,1244,0,0,0,0,False
1313,3616,0,1,0,3,0,0,1,-1,-1,1351,0,0,0,0,False
1314,3429,0,1,0,3,0,0,1,-1,-1,1495,0,0,0,0,False
1315,3309,0,1,0,3,0,0,1,0,-1,583,0,0,1,0,False
1316,3495,0,1,0,13,0,0,1,-1,-1,964,0,0,0,-1,False
1317,4362,0,1,0,8,1,0,1,0,-1,1714,0,0,0,-1,False
1318,3920,1,1,-1,8,1,0,1,0,-1,1980,0,0,2,0,False
1319,4070,1,1,0,8,1,0,1,-1,-1,1715,0,0,1,0,False
1320,4071,1,1,0,8,1,0,1,-1,-1,1963,0,0,0,0,False
1321,4120,1,1,0,8,1,0,1,-1,-1,1966,0,0,0,0,False
1322,3984,1,1,0,8,1,0,1,-1,-1,1712,0,0,0,1,False
1323,3877,1,1,0,8,1,0,1,-1,-1,1764,0,0,0,-1,False
1324,4119,1,1,0,8,1,0,1,0,-1,1955,0,0,0,0,False
1325,3878,1,1,0,8,1,0,1,-1,-1,1705,0,0,2,-1,False
1326,3922,1,1,0,8,1,0,1,0,-1,1706,0,0,0,0,False
1327,3982,0,1,0,8,1,0,1,-1,0,1700,0,0,0,-1,False
1328,3983,0,1,0,8,1,0,1,-1,-1,1962,0,0,0,0,False
1329,4126,1,1,0,8,1,0,1,-1,-1,1954,0,0,0,0,False
1330,3987,0,1,0,8,1,0,1,0,-1,1716,0,0,1,0,False
1331,3437,0,1,0,3,0,0,1,-1,-1,191,0,0,0,0,False
1332,4073,1,1,0,8,1,0,1,-1,-1,1956,0,0,0,1,False
1333,3306,1,1,0,3,0,0,1,0,-1,153,0,0,0,0,False
1334,3470,1,1,0,5,1,0,1,-1,-1,947,0,0,0,0,False
1335,2020,1,1,0,6,0,0,1,-1,-1,704,0,0,0,0,False
1336,3472,1,1,0,5,0,0,1,0,-1,965,0,0,0,0,False
1337,3511,0,1,0,5,0,0,1,0,-1,966,0,0,0,0,False
1338,2155,0,1,-1,5,0,1,1,1,-1,868,0,0,0,0,False
1339,2145,0,1,-1,5,0,0,1,0,0,425,0,0,1,0,False
1340,2131,0,0,0,5,0,0,1,-1,-1,1060,0,0,1,0,False
1341,2122,0,1,0,5,0,0,1,-1,-1,1247,0,0,1,0,False
1342,3668,1,1,0,2,0,0,1,1,-1,199,0,0,1,0,False
1343,3623,0,1,0,5,0,1,1,-1,-1,1405,0,0,0,0,False
1344,3473,1,1,0,5,0,0,1,-1,-1,1069,0,0,0,0,False
1345,3614,0,1,0,3,0,0,1,-1,-1,1344,0,0,0,0,False
1346,2279,0,1,0,13,1,0,1,-1,-1,85,0,0,2,0,False
1347,3420,0,1,0,3,0,0,1,-1,-1,1399,0,0,0,1,False
1348,3747,1,1,0,1,0,0,1,-1,-1,1112,0,0,0,2,False
1349,3015,1,1,0,8,0,0,1,0,-1,1326,0,0,2,0,False
1350,2602,0,1,0,3,0,0,1,0,-1,1522,0,0,0,0,True
1351,2545,1,1,0,3,0,0,1,-1,-1,569,1,0,0,0,False
1352,2602,0,1,0,3,0,0,1,0,-1,1522,0,0,0,0,True
1353,3598,1,1,0,2,0,0,2,-1,-1,477,0,0,1,0,False
1354,2501,0,1,0,3,0,0,1,0,-1,592,0,0,1,-1,False
1355,3857,1,1,0,3,1,0,1,-1,-1,1762,0,0,1,0,False
1356,3405,1,1,0,5,0,0,1,-1,-1,1423,0,0,0,0,False
1357,2101,1,1,0,5,0,0,1,0,-1,780,0,0,0,0,False
1358,3540,1,1,0,1,0,0,1,-1,-1,1147,0,0,0,0,False
1359,4078,1,1,0,8,1,0,1,-1,-1,1702,0,0,1,0,False
1360,3403,1,1,0,5,0,0,1,-1,-1,1409,0,0,0,0,False
1361,2709,1,1,0,1,0,0,1,-1,-1,1287,0,0,0,0,False
1362,3638,0,1,0,6,0,0,1,-1,-1,755,0,0,0,0,False
1363,3917,0,1,0,3,1,0,1,0,-1,1808,0,0,0,0,False
1364,2123,1,1,0,5,0,0,1,-1,-1,877,0,0,1,0,False
1365,3908,1,1,0,3,1,0,1,0,-1,1945,0,0,0,0,True
1366,3479,0,1,0,5,0,0,1,-1,-1,988,0,0,0,1,False
1367,2178,0,1,0,5,0,0,1,0,-1,1481,0,0,0,0,False
1368,3302,0,1,0,3,0,0,1,-1,-1,1461,0,0,1,0,False
1369,4137,1,1,0,3,1,0,1,-1,-1,1779,0,0,0,0,False
1370,3769,0,1,0,3,0,0,1,-1,-1,1452,0,0,0,0,False
1371,3409,0,1,0,5,0,0,1,0,-1,1339,0,0,0,0,False
1372,4136,0,1,0,3,1,0,1,-1,-1,1778,0,0,1,0,False
1373,3471,1,1,0,5,0,0,1,-1,-1,987,0,0,0,0,False
1374,3589,1,1,0,5,0,0,1,-1,-1,1105,0,0,1,0,False
1375,3575,0,1,0,5,0,0,1,-1,-1,1036,0,0,0,0,False
1376,4121,1,1,0,3,1,1,1,0,-1,1644,0,0,0,0,False
1377,4173,1,1,0,3,1,0,1,-1,-1,1780,0,0,1,1,False
1378,3894,0,1,0,3,1,0,1,-1,-1,1940,0,0,0,0,False
1379,3909,1,1,0,3,1,0,1,-1,-1,1770,0,0,0,0,False
1380,4151,1,1,0,3,1,0,1,0,-1,1656,0,0,0,0,False
1381,4385,0,1,0,3,1,0,1,-1,-1,1865,0,0,0,1,False
1382,4337,1,1,0,3,1,0,1,-1,-1,1747,0,0,2,0,False
1383,2101,1,1,0,5,0,0,1,0,-1,780,0,0,0,0,False
1384,3488,0,1,0,3,0,0,1,-1,-1,180,0,0,1,0,False
1385,3523,0,1,0,3,0,0,1,-1,-1,1345,0,0,0,0,False
1386,3760,1,1,0,3,0,0,1,-1,-1,1416,0,0,2,0,False
1387,3672,0,1,0,3,0,0,1,-1,-1,1417,0,0,0,0,False
1388,3722,0,1,0,3,1,0,1,-1,-1,1502,0,0,0,2,False
1389,3658,0,1,0,3,0,0,1,0,-1,1352,0,0,0,0,False
1390,2963,1,1,0,5,0,0,1,1,-1,1981,0,0,0,0,False
1391,2875,1,1,0,5,0,0,1,-1,-1,1101,0,0,0,2,False
1392,4076,1,1,0,3,1,0,1,0,-1,1787,0,0,0,0,False
1393,4112,0,1,0,3,1,0,1,-1,-1,1765,0,0,0,0,False
1394,4138,0,1,0,3,1,0,1,-1,-1,1642,0,0,0,-1,False
1395,4384,1,1,0,3,1,0,1,-1,-1,1784,0,0,0,0,False
1396,2093,0,1,0,5,0,0,1,-1,-1,797,0,0,0,0,False
1397,3517,1,1,0,5,0,0,1,-1,-1,949,0,0,0,0,False
1398,3518,0,1,0,3,0,0,1,-1,-1,1397,0,0,0,0,False
1399,3670,0,1,0,3,0,0,1,-1,-1,1499,0,0,0,0,False
1400,3655,0,1,0,3,0,0,1,1,-1,1496,0,0,0,0,False
1401,2136,1,1,0,5,0,0,1,1,-1,437,0,0,0,0,False
1402,2097,0,1,0,5,0,0,1,0,0,801,0,0,1,0,False
1403,2609,0,0,0,5,0,0,1,-1,-1,1538,0,0,1,0,False
1404,2609,0,0,0,5,0,0,1,-1,-1,1538,0,0,1,0,False
1405,3578,1,1,0,3,0,0,1,-1,-1,1350,0,0,0,2,False
1406,3534,1,1,0,1,0,0,2,-1,-1,865,0,0,1,2,False
1407,2973,1,1,0,5,0,0,1,-1,-1,1168,0,0,0,1,False
1408,2740,0,1,0,13,0,0,1,0,-1,1319,0,0,0,0,False
1409,2034,1,0,0,6,0,0,1,-1,-1,934,0,0,0,0,False
1410,3561,1,1,-1,1,0,0,1,-1,-1,135,0,0,2,2,False
1411,2338,0,1,0,1,0,0,1,-1,-1,1175,0,1,0,-1,False
1412,3415,1,1,0,5,0,0,1,0,-1,953,0,0,1,0,False
1413,2136,1,1,0,5,0,0,1,1,-1,437,0,0,0,0,False
1414,2123,1,1,0,5,0,0,1,-1,-1,877,0,0,1,0,False
1415,3425,1,1,0,5,0,0,1,-1,-1,1046,0,0,0,-1,False
1416,2724,1,1,0,7,0,0,1,-1,-1,1106,0,0,2,2,False
1417,3507,1,1,0,1,0,0,1,-1,-1,1152,0,0,2,1,False
1418,2729,1,1,0,7,0,0,1,-1,-1,717,0,0,0,0,False
1419,2716,1,1,0,7,0,0,1,0,-1,735,0,0,0,0,False
1420,2714,1,1,0,7,0,1,1,0,-1,165,0,0,0,2,False
1421,2836,1,1,0,7,0,1,1,0,-1,1208,0,0,1,0,False
1422,2754,0,1,0,7,0,0,1,-1,-1,1205,0,1,1,0,False
1423,2838,0,1,0,7,0,0,1,0,-1,701,0,0,0,0,False
1424,2726,0,1,0,7,0,0,1,-1,-1,1207,0,0,0,0,False
1425,2719,1,1,0,7,0,0,1,0,-1,1202,0,0,0,0,False
1426,2730,0,1,0,7,0,0,1,-1,-1,1038,0,0,1,0,False
1427,3401,1,1,0,5,0,0,1,-1,-1,1163,0,1,2,0,False
1428,2913,0,1,0,7,0,0,1,0,-1,1209,0,0,0,0,False
1429,2757,1,1,0,7,0,0,1,-1,-1,739,0,0,0,0,False
1430,2720,0,1,0,7,0,0,1,-1,-1,1204,0,0,0,0,False
1431,2715,0,1,0,7,0,0,1,-1,-1,1203,0,0,0,0,False
1432,3678,0,1,0,1,0,0,1,-1,-1,703,0,0,0,0,False
1433,2234,0,1,0,13,0,0,1,-1,-1,926,0,0,1,0,False
1434,2967,1,1,0,5,0,0,1,-1,-1,1033,0,0,0,0,False
1435,2973,1,1,0,5,0,0,1,-1,-1,1168,0,0,0,1,False
1436,2739,1,1,0,7,0,0,1,0,-1,1077,0,0,0,0,False
1437,2840,1,1,0,7,0,0,1,-1,-1,911,0,0,0,0,False
1438,2728,0,1,0,7,0,0,1,-1,-1,1210,0,0,0,-1,False
1439,2223,0,1,0,13,0,0,1,-1,-1,162,0,0,0,0,False
1440,2501,0,1,0,3,0,0,1,0,-1,592,0,0,1,-1,False
1441,4155,0,1,0,3,1,1,1,0,-1,1655,0,0,0,0,True
1442,3478,0,1,0,5,0,0,1,0,-1,1365,0,0,0,0,False
1443,3483,0,1,0,5,0,0,1,0,-1,1015,0,0,1,0,False
1444,4116,1,1,0,6,1,0,1,-1,-1,1771,0,0,0,0,False
1445,2016,0,1,0,6,0,0,1,-1,-1,932,1,0,0,0,False
1446,2882,1,1,0,5,0,0,1,-1,-1,1012,0,0,0,0,False
1447,2809,0,1,0,13,0,0,1,0,-1,1088,0,0,0,0,False
1448,3690,0,1,0,7,0,0,1,0,-1,401,0,0,2,0,False
1449,4164,1,1,0,5,1,0,1,0,-1,1756,0,1,2,0,False
1450,2886,1,1,0,1,0,0,1,-1,-1,214,0,0,1,0,False
1451,3487,0,1,0,5,0,0,1,-1,-1,992,0,0,1,0,False
1452,3419,0,1,0,5,0,0,1,-1,-1,995,0,0,0,0,False
1453,3750,0,1,0,5,0,0,1,-1,-1,996,0,0,0,0,False
1454,3485,1,1,0,5,0,0,1,-1,-1,1189,0,0,0,0,False
1455,3485,1,1,0,5,0,0,1,-1,-1,1189,0,0,0,0,False
1456,3536,0,1,0,5,0,0,1,1,-1,1025,0,0,1,0,False
1457,3496,1,1,0,5,0,0,1,-1,-1,989,0,0,0,0,False
1458,2882,1,1,0,5,0,0,1,-1,-1,1012,0,0,0,0,False
1459,2931,1,1,0,5,0,0,1,0,-1,1020,0,0,0,0,False
1460,3465,0,1,0,5,0,0,1,-1,-1,1429,0,0,0,0,False
1461,2873,0,1,0,5,0,0,1,0,-1,873,0,0,1,0,False
1462,2873,0,1,0,5,0,0,1,0,-1,873,0,0,1,0,False
1463,2972,0,1,-1,5,0,0,1,-1,-1,1011,0,0,0,0,False
1464,2893,0,1,0,5,0,0,1,0,-1,1411,0,0,0,0,False
1465,2966,0,1,0,5,0,0,1,-1,-1,1040,0,0,0,0,False
1466,2962,1,1,0,5,0,0,1,-1,-1,1381,0,0,0,0,False
1467,2967,1,1,0,5,0,0,1,-1,-1,1033,0,0,0,0,False
1468,2972,0,1,-1,5,0,0,1,-1,-1,1011,0,0,0,0,False
1469,3546,1,1,0,1,0,0,1,-1,-1,1135,0,0,0,0,False
1470,2931,1,1,0,5,0,0,1,0,-1,1020,0,0,0,0,False
1471,2956,0,1,0,5,0,0,1,1,-1,1187,0,0,0,0,False
1472,2956,0,1,0,5,0,0,1,1,-1,1187,0,0,0,0,False
1473,2216,0,1,0,13,0,0,1,-1,-1,883,0,0,0,-1,False
1474,2243,0,1,0,13,0,1,2,-1,-1,924,0,0,0,0,False
